subid	maindown	area	latitude	longitude	elev_mean	slope_mean	rivlen	SLC_1	SLC_2	SLC_3	SLC_4	SLC_5	SLC_6	SLC_7	SLC_8	SLC_9	SLC_10	SLC_11	SLC_12	SLC_13	SLC_14	SLC_15	SLC_16	SLC_17	SLC_18	SLC_19	SLC_20	SLC_21	SLC_22	SLC_23	SLC_24	SLC_25
71022253	71022248	4859513.243640985	52.06235368956743	-114.67076154125763	1046.36596679688	0.002872706637	3197.32814435596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0607961385786101	0.0804252111959294	0.1417667136538775	0.0	0.7170119365715829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029334	71028975	7080351.792824125	51.54543086045923	-114.32236626293205	1094.544921875	0.002197616259	3771.756769985823	0.0	0.0	0.0	0.1841767916574007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8158232083425992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029992	71029022	80615628.48673709	51.51280034375685	-116.1791905633178	2073.30834960938	0.012642387939	19922.124667775206	0.0	0.0	0.0	0.0	0.0	0.3057984930624954	0.0	0.0	0.0	0.2509579750637492	0.0	0.3119691663064355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029490	71029189	38321998.63403431	51.62990157755133	-115.56365861603612	2018.74011230469	0.010803036807	12259.999668192284	0.0	0.0	0.0	0.0	0.0	0.25152537980191386	0.0	0.0	0.0	0.25801143599223325	0.0	0.3928232381865197	0.0	0.0	0.0	0.0	0.0	0.07933184488585655	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71035979	71035831	32838508.730295736	50.850497017892685	-115.39125400375511	1934.14282226562	0.000150884005	3967.510954399827	0.0	0.0	0.0	0.0	0.0	0.3362740057989595	0.0	0.0	0.0	0.3132003403194315	0.0	0.23849534894984012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71022248	71022242	3326963.396062574	52.07640392781319	-114.64986730360943	1028.84045410156	0.001369706675	1967.5181743790831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1112010886635413	0.25494879073019167	0.0	0.6071497775872983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029391	71028833	112313190.98152114	51.33890505408814	-114.94913079430505	1488.31433105469	0.00892829856	20102.61387502338	0.0	0.0	0.0	0.0	0.0	0.5746369174567123	0.0	0.0	0.0	0.336249429947948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028132	71028097	25575769.97213665	51.03958262711868	-114.57824011299437	1286.51721191406	0.00379359695	11580.351895448235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.217670291440507	0.0	0.6940548867320748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029451	71029225	14003260.54302732	51.831238430328334	-115.17187904146053	1373.81982421875	0.005966027275	9335.3593701047	0.0	0.0	0.0	0.0	0.0	0.2674021561502124	0.0	0.0	0.0	0.7325978438497875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71031528	71028975	345500803.4534431	51.435961427816295	-114.52897793949961	1267.17785644531	0.005515016281	52456.89080808596	0.0	0.0	0.0	0.0	0.0	0.10142441816349933	0.0	0.0	0.0	0.1911643118013311	0.0	0.11537240543316275	0.0	0.5434261381881769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029528	71029071	85562743.39216739	51.52335156054151	-116.28186915058075	1948.75964355469	0.008256229788	23135.12795438617	0.0	0.0	0.0	0.0	0.0	0.45151479726216665	0.0	0.0	0.0	0.19455431828349473	0.0	0.13414036123522294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08467845188200201	0.0	0.0	0.0	0.0
71029450	71029448	10766.836448623999	51.34291666666667	-115.605	1639.05004882812	0.007551025267	92.662443658761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71035831	71028311	315305.022605674	50.88653735632184	-115.374841954023	1698.15002441406	0.000269665116	370.245494476543	0.0	0.0	0.0	0.0	0.0	0.0775868457196182	0.0	0.0	0.0	0.4525864489761954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4698267053041862	0.0	0.0	0.0	0.0	0.0	0.0
71035771	71035692	28211035.264817517	50.718788113195394	-115.15902066009151	2056.82934570312	0.017492708987	3293.52249309191	0.0	0.0	0.0	0.0	0.0	0.550152326155914	0.0	0.0	0.0	0.17820141242198437	0.0	0.24843267979086364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029414	71028598	72098135.9854872	51.59481007723163	-115.16985890390626	1559.46716308594	0.00792037169	16539.723900099852	0.0	0.0	0.0	0.0	0.0	0.5105986380583862	0.0	0.0	0.0	0.488489110123842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71022242	71022225	49506662.61598983	52.086462055561555	-114.60388912663633	1027.83471679688	0.003887056196	12401.416783481143	0.0	0.0	0.0	0.06019615883545975	0.0	0.0	0.0	0.0	0.0	0.09334904040864692	0.13933393300145616	0.2212510769312389	0.0	0.4177914914485348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029520	71029335	44411085.7990409	51.645630218368645	-115.86142812700717	2159.94604492188	0.006452602594	6340.839990321921	0.0	0.0	0.0	0.0	0.0	0.2144825362025673	0.0	0.0	0.0	0.2971687670428097	0.0	0.3122981627315079	0.0	0.0	0.0	0.0	0.0	0.06375418335044905	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029042	71028968	3828442.933445924	51.26759272300472	-114.99645422535215	1408.54016113281	0.009068702249	4587.925254518356	0.0	0.0	0.0	0.0	0.0	0.1725351161482969	0.0	0.0	0.0	0.7214789765293582	0.105633799471601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029225	71029150	13337448.523601588	51.84942115768464	-115.11815435795081	1349.7490234375	0.003564693474	4734.592209292954	0.0	0.07760040355068076	0.0	0.0	0.0	0.330157751971227	0.0	0.0	0.0	0.545253870279546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029071	71029022	9518970.433517711	51.44211625282167	-116.2007533860045	1618.19006347656	0.004859796328	3532.728002863371	0.0	0.0	0.0	0.0	0.0	0.7419127032721474	0.0	0.0	0.0	0.12590118609629683	0.0	0.0	0.11491084474970616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029212	71028734	146266926.40179023	51.620427093241794	-114.72102695665991	1279.10791015625	0.004112749872	41989.98698620896	0.0	0.0	0.0	0.0	0.0	0.09917442767555278	0.0	0.0	0.0	0.5979570449046316	0.0	0.21177697213459493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71022225	71022220	5387770.797936809	52.07641510980004	-114.51291134054402	984.080749511719	0.00137585153	3119.499812285028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18653477983165645	0.17914934044962885	0.45049386652546614	0.0	0.1529441864356877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029434	71029134	57302504.68941309	51.480485356562944	-114.70963016735358	1322.123046875	0.003772615304	14794.18105702751	0.0	0.0	0.0	0.0	0.0	0.2049490776583708	0.0	0.0	0.0	0.6209267972082622	0.0	0.05414537044610262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028097	71028062	22857855.15805173	51.101528764204495	-114.56528428819452	1252.41613769531	0.002751609181	16254.938528019093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91087446542093	0.0	0.08764201824941974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029335	71029203	19996552.574943114	51.67057538091421	-115.81236389557152	1943.31628417969	0.007772851556	5146.892889887289	0.0	0.0	0.0	0.0	0.0	0.18563235218934954	0.0	0.0	0.0	0.3590426502358504	0.0	0.4106255549874761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71023477	71023181	43073636.805392474	52.62431316567451	-114.50267383469006	956.321105957031	0.000496402712	16491.623950120324	0.0	0.0	0.14337214249084024	0.07032179277150596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5029952839822744	0.0	0.24671131721077622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029150	71029057	18402580.365241595	51.88467452057442	-115.09206996241699	1320.59289550781	0.005672999707	5542.125894933598	0.0	0.0	0.0	0.0	0.0	0.7454804995969838	0.0	0.0	0.0	0.22636624812186554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029448	71029118	91944843.34763835	51.304175505420375	-115.53958672721919	2077.1201171875	0.010144219572	16377.394357481367	0.0	0.0	0.0	0.0	0.0	0.2820004156830244	0.0	0.0	0.0	0.17910305881547156	0.0	0.3234091285223032	0.0	0.0	0.0	0.0	0.0	0.1209271399857693	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029189	71029158	12066457.05785268	51.60110396332454	-115.48312518485656	1895.81188964844	0.008323996501	2241.4318997766613	0.0	0.0	0.0	0.0	0.0	0.1293258555741683	0.0	0.0	0.0	0.2992458430880911	0.0	0.5713173913878319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028734	71028681	32138794.054672386	51.71165545031582	-114.64330799268872	1155.66735839844	0.0028840002	11251.683373458967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27474755734283723	0.0	0.6637294650827164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71035692	71035360	86301558.00820592	50.76418450802077	-115.14060771125446	1979.58923339844	0.003511271989	21164.534742402968	0.0	0.0	0.0	0.0	0.0	0.31606716844567223	0.0	0.0	0.0	0.30714125668657155	0.0	0.3292923618779486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71023309	71023103	88023062.25414263	52.3341990804461	-114.59981723615198	974.126892089844	0.000465399014	13940.049181925357	0.0	0.0	0.0	0.14400270832141376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7598181309467714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028968	71028833	52540208.33432658	51.26378091963457	-114.92880546717284	1416.38720703125	0.007444178457	11485.540719986106	0.0	0.0	0.0	0.0	0.0	0.3142512801079828	0.0	0.0	0.0	0.5882684705196618	0.0	0.0779277548760504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028681	71028510	202768.772861097	51.74949561403508	-114.65519736842103	1111.91577148438	0.00594920295	621.254923395886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8157899744416761	0.0	0.1842100255583239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029134	71029028	22047848.96127693	51.528392915045394	-114.64945849546051	1263.32983398438	0.003790338086	6899.661807418534	0.0	0.0	0.0	0.0	0.0	0.11669415214278772	0.0	0.0	0.15659669136844548	0.49858678532844963	0.0	0.10687195907519138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71035360	71035337	2181458.8961561	50.853938071487946	-115.1756504571903	1661.74304199219	0.005980214132	1971.029472832824	0.0	0.0	0.0	0.0	0.0	0.2188279991992714	0.0	0.0	0.0	0.7811720008007285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029158	71029064	20608775.06808217	51.604730086580105	-115.44226991341992	1815.140625	0.007447951275	4929.687323270426	0.0	0.0	0.0	0.0	0.0	0.4254120424355881	0.0	0.0	0.0	0.2678112737362858	0.0647648251242835	0.20797365675915272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71023181	71023104	13162842.496445816	52.56611929405523	-114.49274217091286	946.534362792969	0.000512520426	6818.515566010822	0.0	0.0	0.0	0.12616617239389696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8731371698558118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029028	71028963	4904783.9502296215	51.54050364298726	-114.59648087431694	1189.88171386719	0.00248909292	4412.008263360969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5137414089183514	0.0	0.4047740825806395	0.0	0.071112510399659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71035337	71035289	18314453.019394852	50.873540924386376	-115.15831898258114	1798.9306640625	0.008938261537	5206.245389683324	0.0	0.0	0.0	0.0	0.0	0.5987976082532099	0.0	0.0	0.0	0.16892579259007637	0.05082595304083443	0.14899561735042677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028062	71027962	44425000.39051932	51.144254391302596	-114.52829885197347	1226.13061523438	0.004495405238	15212.150321058127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9024600771895657	0.0	0.08815797584129068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029203	71028961	99378833.04128413	51.68038803147632	-115.7200892216964	2077.2958984375	0.00533598441	15281.10358735512	0.0	0.0	0.0	0.0	0.0	0.1065801615012309	0.0	0.0	0.0	0.2434812652525835	0.0	0.47617562216580284	0.0	0.0	0.0	0.0	0.0	0.09708217505426725	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028975	71028945	5079071.6271249065	51.56408403656824	-114.34056082981724	1085.61352539062	0.002579101747	3059.0888054679767	0.0	0.0	0.0	0.190147280693054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.809852719306946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028311	71028221	169444249.4348269	51.00226063602815	-115.4849700228295	2028.33605957031	0.007103661444	33431.018404610484	0.0	0.0	0.0	0.0	0.0	0.2851703703417638	0.0	0.0	0.0	0.3212315888267146	0.0	0.30015645469200025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028963	71028867	26202412.15131504	51.558121506475786	-114.56271813224251	1200.37634277344	0.002778878654	8658.385203518423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09502763197311567	0.0	0.5338404657052759	0.0	0.34413636190890085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029064	71028685	47326847.58127653	51.597987368024086	-115.35995220588235	1713.36706542969	0.008696201929	10800.67321435245	0.0	0.0	0.0	0.0	0.0	0.8482078013462293	0.0	0.0	0.0	0.14775639448105554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029057	71028727	127381681.60515492	51.89601305552073	-114.90644122231953	1230.19287109375	0.003610658145	33724.9687495239	0.07934658996824355	0.13982686461729207	0.0	0.0	0.0	0.21173031009756135	0.0	0.0	0.1031087797330621	0.37311729990208603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71035289	71035238	22382678.943275798	50.90623634377279	-115.13406267702518	1684.833984375	0.008095123392	4898.592969449562	0.0	0.0	0.0	0.0	0.0	0.4810606178258511	0.0	0.0	0.0	0.3470084859383019	0.0	0.10672057835654536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028961	71028865	48036280.564381704	51.71262627385584	-115.61209560867164	1910.76525878906	0.006409870499	6738.435682811768	0.0	0.0	0.0	0.0	0.0	0.32594385636937195	0.0	0.0	0.0	0.35424970952597906	0.0	0.24529902059713085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029118	71028159	67882517.25755586	51.21920523218834	-115.48006480597978	1786.61096191406	0.008696666036	15222.705237194774	0.0	0.0	0.0	0.0	0.0	0.4559714005768069	0.0	0.0	0.0	0.21105627839397761	0.0	0.2051946404467728	0.0	0.0	0.0	0.0	0.0	0.06689380600308803	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71023103	71023020	21913211.112056393	52.36448014252546	-114.5345369925535	955.515930175781	0.000689928989	5784.460098174113	0.0	0.0	0.0	0.1667299047084195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8332700952915804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029022	71029016	139727.367688363	51.42278846153847	-116.18025641025638	1542.31921386719	0.006422613937	311.066868808836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.307690668564479	0.0	0.0	0.6538477929739825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028945	71028893	12743352.959577817	51.59256337535013	-114.35045938375339	1083.1044921875	0.000951040626	5460.043280765683	0.0	0.0	0.0	0.0868404303529954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9131595696470044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71022220	71022209	39675477.10836414	52.06330828992477	-114.46301333422366	980.116760253906	0.00048742959	10648.7347672181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08818986178270737	0.06462793478118267	0.5356433743515954	0.0	0.25044517774492603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028221	71028189	32712184.40999831	51.132241279550435	-115.52460144927551	1847.58850097656	0.010794503702	8992.856280558599	0.0	0.0	0.0	0.0	0.0	0.44986116578844004	0.0	0.0	0.0	0.28209959581080013	0.0	0.20060590776322726	0.0	0.0	0.0	0.0	0.0	0.05959729343849446	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71023104	71022992	20088606.250701405	52.52314686684064	-114.4630506962574	945.11767578125	0.000262197386	10279.578032555602	0.0	0.0	0.0	0.22971213161710455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1136915260783953	0.0	0.5539693009509922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71029016	71028974	8364503.786725496	51.40971990145674	-116.17702067266491	1663.63671875	0.004952888078	2883.134709479906	0.0	0.0	0.0	0.0	0.0	0.7377236445310242	0.0	0.0	0.0	0.09601052809176196	0.0	0.0	0.13511428838249342	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028867	71028722	96023286.19907604	51.62912255775946	-114.52271831587552	1167.39636230469	0.002188343797	22084.06634781803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11410845034422806	0.0	0.3526693541877636	0.0	0.45257552109313387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71022209	71022198	11513646.84668933	52.04889234192758	-114.39410988336405	970.798217773438	0.000242128081	7005.477400859661	0.0	0.0	0.0	0.0590565955475152	0.0	0.0	0.0	0.0	0.0	0.057541519692510444	0.058344898116138556	0.31823593305796355	0.0	0.40399592649496135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028865	71028847	16119530.121225573	51.736053532008825	-115.55827649006609	1817.56420898438	0.002226004217	2555.830094256831	0.0	0.0	0.0	0.0	0.0	0.2600993315354666	0.0	0.0	0.0	0.3765729213501235	0.0	0.355049623695234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028893	71028835	20323423.16092649	51.62053361418284	-114.36130748639616	1081.08898925781	0.001734748394	6849.441557736694	0.0	0.0	0.0	0.0758420297813264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9241579702186736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028974	71028957	13984263.472768145	51.43795268280193	-116.1526981687797	1885.56188964844	0.004734730921	1580.2618176291362	0.0	0.0	0.0	0.0	0.0	0.5732217315854831	0.0	0.0	0.0	0.1796438041371023	0.0	0.22946014171775114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71035238	71028304	78809221.58880298	50.951726711212125	-115.11663032995786	1913.24890136719	0.004814601495	8712.122589970293	0.0	0.0	0.0	0.0	0.0	0.29054607238962693	0.0	0.0	0.0	0.3828010977923912	0.0	0.2931310349641827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71022992	71022945	25862638.993992306	52.497476494859335	-114.42986657873364	953.809143066406	0.000358359565	5013.1689730809385	0.0	0.0	0.08301876741115688	0.29595704869042855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13375279871079362	0.0	0.47682090200741284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028835	71028795	8570973.760051465	51.656974942815566	-114.34583697234355	1057.419921875	0.001651066977	4837.687810690928	0.0	0.0	0.0	0.1372542509845753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8627457490154247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028727	71028494	82132230.07835798	51.93518796505989	-114.68571266041188	1118.90185546875	0.003443604894	23155.65077626903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23283518902386305	0.0	0.47683895893602535	0.0	0.1547750346836401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71023020	71022780	68813186.33815593	52.36138565891469	-114.43445430436549	956.506652832031	0.00027387935	17491.978423261196	0.0	0.0	0.0	0.19336080530765146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7949347817990796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028957	71028904	29018255.03149769	51.391795156906376	-116.12433098591546	1798.77172851562	0.002881811719	4954.076400411348	0.0	0.0	0.0	0.0	0.0	0.6968456430333174	0.0	0.0	0.0	0.14759702656777815	0.0	0.09735612392179561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028304	71028249	45020188.93181418	51.01441544235714	-115.06860478885672	1623.84289550781	0.005959265911	10958.212928921317	0.0	0.0	0.0	0.0	0.0	0.3073139264536688	0.0	0.0	0.0	0.5177093287402794	0.09534569263382825	0.05620437856360667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028833	71028757	53110148.777299225	51.27466610834774	-114.81882270835457	1381.46923828125	0.005519200725	8644.083407839558	0.0	0.0	0.0	0.0	0.0	0.3207797175805586	0.0	0.0	0.0	0.4419094116631956	0.0	0.2145974382023736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71022945	71022911	6239359.040604067	52.464583333333366	-114.40521815376003	940.338256835938	0.000566381009	5288.109703645012	0.0	0.0	0.0	0.35435766795054197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4853448136571394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028722	71028580	118162262.00784232	51.76131425884122	-114.49557934537232	1102.31909179688	0.001769028512	38093.20167780246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07233834076406896	0.0	0.2880331627487187	0.0	0.5916484321466443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028757	71027992	11956387.549246427	51.23904181708788	-114.73385792719611	1268.83703613281	0.004311326962	6252.6458393948915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.279332280158997	0.0	0.720667719841003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028249	71028039	26997370.306823764	51.06441089936483	-115.0412445670345	1388.85290527344	0.00523071085	10421.352473178373	0.0	0.0	0.0	0.0	0.0	0.4320991233410322	0.0	0.0	0.0	0.37793848490479476	0.11485061209420677	0.05643603554457708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028795	71028675	58950511.420635045	51.70543195614743	-114.3494484461357	1059.26416015625	0.000825432067	21771.268665903433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9527225948464484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028847	71028699	107623091.40861253	51.69246723590158	-115.45826689502243	1775.72058105469	0.003755652074	22458.15815153213	0.0	0.0	0.0	0.0	0.0	0.2796219683441076	0.0	0.0	0.0	0.4320104082139067	0.0	0.2625181728888998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028904	71028852	28688601.44294877	51.35101469668545	-116.10112398373984	1826.9384765625	0.002677796869	4548.938407763738	0.0	0.0	0.0	0.0	0.0	0.7317087886219807	0.0	0.0	0.0	0.11555446755565166	0.0	0.08384162962737626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028699	71028685	2572011.4897842403	51.653669438669446	-115.3342515592516	1518.42224121094	0.006532413911	2229.791511424053	0.0	0.0	0.0	0.0	0.0	0.8373180156546536	0.0	0.0	0.0	0.1626819843453464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71022911	71022780	94405523.62601744	52.4046048038178	-114.34406848272126	960.065185546875	0.000512581054	22008.495427607864	0.0	0.0	0.0	0.10507002555541119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8124283565782766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028675	71028580	60050840.57755681	51.782477801456224	-114.34916193097729	1048.29296875	0.000684627869	10646.833658144446	0.0	0.0	0.0	0.08527875397826157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.913078539705558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71028852	71028740	113253720.010744	51.30871166714242	-116.01815839755173	1858.00366210938	0.003577794898	15651.534969163118	0.0	0.0	0.0	0.0	0.0	0.5349223126202689	0.0	0.0	0.0	0.1674051140577783	0.0	0.15680821172720963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055185658655932675	0.0	0.0	0.0	0.0
